rank_iou_0_3,phase,dataset_name,algorithm_name,model_file_name,model_path,patch_set,patch_size,feature_set,threshold_column,threshold_value,stride_divisor,cluster_iou_threshold,weighted_box_size_factor,postprocess_method,status,raw_score_reuse_mode,raw_scoring_total_runtime_seconds,image_count,total_window_count,total_candidate_count,total_final_detection_count,mean_candidates_per_image,mean_final_detections_per_image,total_runtime_seconds,mean_runtime_seconds_per_image,tp_iou_0_1,fp_iou_0_1,fn_iou_0_1,detection_precision_iou_0_1,detection_recall_iou_0_1,detection_f1_iou_0_1,false_positives_per_image_iou_0_1,false_negatives_per_image_iou_0_1,negative_image_count_iou_0_1,negative_total_fp_iou_0_1,negative_fp_per_negative_image_iou_0_1,negative_accuracy_iou_0_1,mean_matched_iou_iou_0_1,tp_iou_0_2,fp_iou_0_2,fn_iou_0_2,detection_precision_iou_0_2,detection_recall_iou_0_2,detection_f1_iou_0_2,false_positives_per_image_iou_0_2,false_negatives_per_image_iou_0_2,negative_image_count_iou_0_2,negative_total_fp_iou_0_2,negative_fp_per_negative_image_iou_0_2,negative_accuracy_iou_0_2,mean_matched_iou_iou_0_2,tp_iou_0_3,fp_iou_0_3,fn_iou_0_3,detection_precision_iou_0_3,detection_recall_iou_0_3,detection_f1_iou_0_3,false_positives_per_image_iou_0_3,false_negatives_per_image_iou_0_3,negative_image_count_iou_0_3,negative_total_fp_iou_0_3,negative_fp_per_negative_image_iou_0_3,negative_accuracy_iou_0_3,mean_matched_iou_iou_0_3,postprocess_total_runtime_seconds,estimated_total_runtime_seconds_with_raw_scoring,combo_wall_runtime_seconds
105,phase2_postprocess_sweep,dataset1_varroa,rbf_svm,d1_rbfsvm_002__centered96_balanced__hog16_pca_hsv_lbp.joblib,outputs/models/selected_classification_model_pool/dataset1_varroa/rbf_svm/d1_rbfsvm_002__centered96_balanced__hog16_pca_hsv_lbp.joblib,centered96_balanced,96,hog16_pca_hsv_lbp,decision_function_score_threshold,1.3,4,0.25,1.25,weighted_center,OK,per_model_per_stride_in_memory,736.4711170196533,500,288000,927,407,1.854,0.814,0.0211727619171142,4.234552383422852e-05,166,241,142,0.4078624078624078,0.538961038961039,0.4643356643356643,0.482,0.284,250,138,0.552,0.696,0.3406532836547979,154,253,154,0.3783783783783784,0.5,0.4307692307692308,0.506,0.308,250,138,0.552,0.696,0.355235871190377,106,301,202,0.2604422604422604,0.3441558441558441,0.2965034965034965,0.602,0.404,250,138,0.552,0.696,0.3981114976876875,0.0211727619171142,736.4922897815704,0.0253338813781738
106,phase2_postprocess_sweep,dataset1_varroa,rbf_svm,d1_rbfsvm_002__centered96_balanced__hog16_pca_hsv_lbp.joblib,outputs/models/selected_classification_model_pool/dataset1_varroa/rbf_svm/d1_rbfsvm_002__centered96_balanced__hog16_pca_hsv_lbp.joblib,centered96_balanced,96,hog16_pca_hsv_lbp,decision_function_score_threshold,1.3,4,0.3,1.25,weighted_center,OK,per_model_per_stride_in_memory,736.4711170196533,500,288000,927,407,1.854,0.814,0.0201163291931152,4.023265838623047e-05,166,241,142,0.4078624078624078,0.538961038961039,0.4643356643356643,0.482,0.284,250,138,0.552,0.696,0.3406532836547979,154,253,154,0.3783783783783784,0.5,0.4307692307692308,0.506,0.308,250,138,0.552,0.696,0.355235871190377,106,301,202,0.2604422604422604,0.3441558441558441,0.2965034965034965,0.602,0.404,250,138,0.552,0.696,0.3981114976876875,0.0201163291931152,736.4912333488464,0.023118257522583
107,phase2_postprocess_sweep,dataset1_varroa,linear_svm,d1_linsvm_037__centered96_balanced__hog16_pca_hsv_lbp.joblib,outputs/models/selected_classification_model_pool/dataset1_varroa/linear_svm/d1_linsvm_037__centered96_balanced__hog16_pca_hsv_lbp.joblib,centered96_balanced,96,hog16_pca_hsv_lbp,score_threshold,1.8,4,0.25,1.25,weighted_center,OK,per_model_per_stride_in_memory,628.7347044944763,500,288000,964,430,1.928,0.86,0.0198180675506591,3.963613510131836e-05,157,273,151,0.3651162790697674,0.5097402597402597,0.4254742547425474,0.546,0.302,250,165,0.66,0.616,0.3433660904733795,151,279,157,0.3511627906976744,0.4902597402597403,0.4092140921409214,0.558,0.314,250,165,0.66,0.616,0.3513307497640246,106,324,202,0.2465116279069767,0.3441558441558441,0.2872628726287263,0.648,0.404,250,165,0.66,0.616,0.39163769448589,0.0198180675506591,628.754522562027,0.0228173732757568
108,phase2_postprocess_sweep,dataset1_varroa,linear_svm,d1_linsvm_037__centered96_balanced__hog16_pca_hsv_lbp.joblib,outputs/models/selected_classification_model_pool/dataset1_varroa/linear_svm/d1_linsvm_037__centered96_balanced__hog16_pca_hsv_lbp.joblib,centered96_balanced,96,hog16_pca_hsv_lbp,score_threshold,1.8,4,0.3,1.25,weighted_center,OK,per_model_per_stride_in_memory,628.7347044944763,500,288000,964,430,1.928,0.86,0.0202414989471435,4.048299789428711e-05,157,273,151,0.3651162790697674,0.5097402597402597,0.4254742547425474,0.546,0.302,250,165,0.66,0.616,0.3433660904733795,151,279,157,0.3511627906976744,0.4902597402597403,0.4092140921409214,0.558,0.314,250,165,0.66,0.616,0.3513307497640246,106,324,202,0.2465116279069767,0.3441558441558441,0.2872628726287263,0.648,0.404,250,165,0.66,0.616,0.39163769448589,0.0202414989471435,628.7549459934235,0.0212359428405761
109,phase2_postprocess_sweep,dataset2_honeybee,rbf_svm,d2_rbfsvm_007__centered48_neg4x__hog16_pca_hsv_lbp.joblib,outputs/models/selected_classification_model_pool/dataset2_honeybee/rbf_svm/d2_rbfsvm_007__centered48_neg4x__hog16_pca_hsv_lbp.joblib,centered48_neg4x,48,hog16_pca_hsv_lbp,decision_function_score_threshold,0.9,4,0.2,1.25,weighted_center,OK,per_model_per_stride_in_memory,63.86565351486206,500,49500,852,240,1.704,0.48,0.0086009502410888,1.7201900482177736e-05,156,84,145,0.65,0.5182724252491694,0.5767097966728281,0.168,0.29,250,21,0.084,0.924,0.2866953057692583,130,110,171,0.5416666666666666,0.4318936877076412,0.4805914972273567,0.22,0.342,250,21,0.084,0.924,0.3170193861910061,59,181,242,0.2458333333333333,0.1960132890365448,0.2181146025878003,0.362,0.484,250,21,0.084,0.924,0.4046228241963748,0.0086009502410888,63.87425446510315,0.0100843906402587
110,phase2_postprocess_sweep,dataset2_honeybee,rbf_svm,d2_rbfsvm_007__centered48_neg4x__hog16_pca_hsv_lbp.joblib,outputs/models/selected_classification_model_pool/dataset2_honeybee/rbf_svm/d2_rbfsvm_007__centered48_neg4x__hog16_pca_hsv_lbp.joblib,centered48_neg4x,48,hog16_pca_hsv_lbp,decision_function_score_threshold,0.9,4,0.25,1.25,weighted_center,OK,per_model_per_stride_in_memory,63.86565351486206,500,49500,852,280,1.704,0.56,0.0095908641815185,1.9181728363037108e-05,161,119,140,0.575,0.5348837209302325,0.5542168674698795,0.238,0.28,250,23,0.092,0.924,0.2824852130751252,132,148,169,0.4714285714285714,0.4385382059800664,0.4543889845094664,0.296,0.338,250,23,0.092,0.924,0.313707974913019,62,218,239,0.2214285714285714,0.2059800664451827,0.2134251290877796,0.436,0.478,250,23,0.092,0.924,0.4043905072268091,0.0095908641815185,63.87524437904358,0.01347017288208
111,phase2_postprocess_sweep,dataset2_honeybee,random_forest,d2_rf_007__centered48_neg4x__hog16_pca_hsv_lbp.joblib,outputs/models/selected_classification_model_pool/dataset2_honeybee/random_forest/d2_rf_007__centered48_neg4x__hog16_pca_hsv_lbp.joblib,centered48_neg4x,48,hog16_pca_hsv_lbp,predict_proba_score_threshold,0.7,4,0.2,1.25,weighted_center,OK,per_model_per_stride_in_memory,41.46722006797791,500,49500,857,228,1.714,0.456,0.0144894123077392,2.897882461547852e-05,149,79,152,0.6535087719298246,0.4950166112956811,0.5633270321361058,0.158,0.304,250,27,0.108,0.908,0.2913658452274757,128,100,173,0.5614035087719298,0.4252491694352159,0.4839319470699432,0.2,0.346,250,27,0.108,0.908,0.312557567009143,56,172,245,0.2456140350877192,0.1860465116279069,0.2117202268431001,0.344,0.49,250,27,0.108,0.908,0.3951695869944381,0.0144894123077392,41.481709480285645,0.0144894123077392
112,phase2_postprocess_sweep,dataset2_honeybee,rbf_svm,d2_rbfsvm_006__centered48_neg4x__hog16_hsv_lbp.joblib,outputs/models/selected_classification_model_pool/dataset2_honeybee/rbf_svm/d2_rbfsvm_006__centered48_neg4x__hog16_hsv_lbp.joblib,centered48_neg4x,48,hog16_hsv_lbp,decision_function_score_threshold,0.8,4,0.2,1.25,weighted_center,OK,per_model_per_stride_in_memory,124.48033022880554,500,49500,808,277,1.616,0.554,0.0100362300872802,2.0072460174560543e-05,168,109,133,0.6064981949458483,0.5581395348837209,0.5813148788927336,0.218,0.266,250,29,0.116,0.904,0.2781046767044099,132,145,169,0.4765342960288808,0.4385382059800664,0.4567474048442906,0.29,0.338,250,29,0.116,0.904,0.3127742479743035,61,216,240,0.2202166064981949,0.2026578073089701,0.2110726643598615,0.432,0.48,250,29,0.116,0.904,0.3886170830008721,0.0100362300872802,124.49036645889282,0.0129423141479492
113,phase2_postprocess_sweep,dataset2_honeybee,rbf_svm,d2_rbfsvm_007__centered48_neg4x__hog16_pca_hsv_lbp.joblib,outputs/models/selected_classification_model_pool/dataset2_honeybee/rbf_svm/d2_rbfsvm_007__centered48_neg4x__hog16_pca_hsv_lbp.joblib,centered48_neg4x,48,hog16_pca_hsv_lbp,decision_function_score_threshold,0.9,4,0.3,1.25,weighted_center,OK,per_model_per_stride_in_memory,63.86565351486206,500,49500,852,289,1.704,0.578,0.0103046894073486,2.0609378814697264e-05,163,126,138,0.5640138408304498,0.5415282392026578,0.5525423728813559,0.252,0.276,250,23,0.092,0.924,0.2805590484596972,132,157,169,0.4567474048442906,0.4385382059800664,0.447457627118644,0.314,0.338,250,23,0.092,0.924,0.3136195752855054,62,227,239,0.2145328719723183,0.2059800664451827,0.2101694915254237,0.454,0.478,250,23,0.092,0.924,0.4045549216460481,0.0103046894073486,63.87595820426941,0.0125598907470703
114,phase2_postprocess_sweep,dataset2_honeybee,random_forest,d2_rf_007__centered48_neg4x__hog16_pca_hsv_lbp.joblib,outputs/models/selected_classification_model_pool/dataset2_honeybee/random_forest/d2_rf_007__centered48_neg4x__hog16_pca_hsv_lbp.joblib,centered48_neg4x,48,hog16_pca_hsv_lbp,predict_proba_score_threshold,0.7,4,0.25,1.25,weighted_center,OK,per_model_per_stride_in_memory,41.46722006797791,500,49500,857,256,1.714,0.512,0.0058000087738037,1.1600017547607424e-05,152,104,149,0.59375,0.5049833887043189,0.5457809694793537,0.208,0.298,250,29,0.116,0.908,0.2888806907751909,131,125,170,0.51171875,0.4352159468438538,0.4703770197486535,0.25,0.34,250,29,0.116,0.908,0.3103763568056087,57,199,244,0.22265625,0.1893687707641196,0.2046678635547576,0.398,0.488,250,29,0.116,0.908,0.397337168152245,0.0058000087738037,41.47302007675171,0.0058000087738037
115,phase2_postprocess_sweep,dataset2_honeybee,random_forest,d2_rf_006__centered48_neg4x__hog16_hsv_lbp.joblib,outputs/models/selected_classification_model_pool/dataset2_honeybee/random_forest/d2_rf_006__centered48_neg4x__hog16_hsv_lbp.joblib,centered48_neg4x,48,hog16_hsv_lbp,predict_proba_score_threshold,0.6,4,0.2,1.25,weighted_center,OK,per_model_per_stride_in_memory,45.18126440048218,500,49500,1278,282,2.556,0.564,0.0127606391906738,2.5521278381347656e-05,170,112,131,0.6028368794326241,0.5647840531561462,0.5831903945111492,0.224,0.262,250,34,0.136,0.884,0.2787982661520551,140,142,161,0.4964539007092198,0.4651162790697674,0.4802744425385934,0.284,0.322,250,34,0.136,0.884,0.3089194420348612,59,223,242,0.2092198581560283,0.1960132890365448,0.202401372212693,0.446,0.484,250,34,0.136,0.884,0.3940104561854356,0.0127606391906738,45.19402503967285,0.0155713558197021
116,phase2_postprocess_sweep,dataset2_honeybee,rbf_svm,d2_rbfsvm_006__centered48_neg4x__hog16_hsv_lbp.joblib,outputs/models/selected_classification_model_pool/dataset2_honeybee/rbf_svm/d2_rbfsvm_006__centered48_neg4x__hog16_hsv_lbp.joblib,centered48_neg4x,48,hog16_hsv_lbp,decision_function_score_threshold,0.8,4,0.25,1.25,weighted_center,OK,per_model_per_stride_in_memory,124.48033022880554,500,49500,808,308,1.616,0.616,0.0070838928222656,1.416778564453125e-05,170,138,131,0.551948051948052,0.5647840531561462,0.5582922824302136,0.276,0.262,250,30,0.12,0.904,0.2758706219184804,136,172,165,0.4415584415584415,0.4518272425249169,0.4466338259441708,0.344,0.33,250,30,0.12,0.904,0.3080996113409014,61,247,240,0.198051948051948,0.2026578073089701,0.2003284072249589,0.494,0.48,250,30,0.12,0.904,0.3890663068687069,0.0070838928222656,124.4874141216278,0.0070838928222656
117,phase2_postprocess_sweep,dataset2_honeybee,random_forest,d2_rf_007__centered48_neg4x__hog16_pca_hsv_lbp.joblib,outputs/models/selected_classification_model_pool/dataset2_honeybee/random_forest/d2_rf_007__centered48_neg4x__hog16_pca_hsv_lbp.joblib,centered48_neg4x,48,hog16_pca_hsv_lbp,predict_proba_score_threshold,0.7,4,0.3,1.25,weighted_center,OK,per_model_per_stride_in_memory,41.46722006797791,500,49500,857,272,1.714,0.544,0.0101184844970703,2.0236968994140624e-05,155,117,146,0.5698529411764706,0.5149501661129569,0.5410122164048865,0.234,0.292,250,30,0.12,0.908,0.2883381115563225,133,139,168,0.4889705882352941,0.4418604651162791,0.4642233856893543,0.278,0.336,250,30,0.12,0.908,0.3102041871541145,57,215,244,0.2095588235294117,0.1893687707641196,0.1989528795811518,0.43,0.488,250,30,0.12,0.908,0.3977870413902124,0.0101184844970703,41.477338552474976,0.0101184844970703
118,phase2_postprocess_sweep,dataset2_honeybee,rbf_svm,d2_rbfsvm_003__centered48_balanced__hog16_pca_hsv_lbp.joblib,outputs/models/selected_classification_model_pool/dataset2_honeybee/rbf_svm/d2_rbfsvm_003__centered48_balanced__hog16_pca_hsv_lbp.joblib,centered48_balanced,48,hog16_pca_hsv_lbp,decision_function_score_threshold,1.2,4,0.2,1.25,weighted_center,OK,per_model_per_stride_in_memory,52.73819065093994,500,49500,1321,333,2.642,0.666,0.013406753540039,2.6813507080078125e-05,181,152,120,0.5435435435435435,0.6013289036544851,0.5709779179810724,0.304,0.24,250,39,0.156,0.872,0.2721697060582471,144,189,157,0.4324324324324324,0.4784053156146179,0.4542586750788644,0.378,0.314,250,39,0.156,0.872,0.3064180605126544,63,270,238,0.1891891891891892,0.2093023255813953,0.1987381703470032,0.54,0.476,250,39,0.156,0.872,0.3998380790037335,0.013406753540039,52.75159740447998,0.0162680149078369
119,phase2_postprocess_sweep,dataset2_honeybee,random_forest,d2_rf_009__centered48_balanced__hog8_pca_hsv_lbp.joblib,outputs/models/selected_classification_model_pool/dataset2_honeybee/random_forest/d2_rf_009__centered48_balanced__hog8_pca_hsv_lbp.joblib,centered48_balanced,48,hog8_pca_hsv_lbp,predict_proba_score_threshold,0.8,4,0.2,1.25,weighted_center,OK,per_model_per_stride_in_memory,56.9138388633728,500,49500,1221,299,2.442,0.598,0.0136997699737548,2.7399539947509765e-05,170,129,131,0.568561872909699,0.5647840531561462,0.5666666666666667,0.258,0.262,250,42,0.168,0.864,0.2776633911995766,138,161,163,0.4615384615384615,0.4584717607973422,0.46,0.322,0.326,250,42,0.168,0.864,0.3078418437171293,59,240,242,0.197324414715719,0.1960132890365448,0.1966666666666666,0.48,0.484,250,42,0.168,0.864,0.3918939561992728,0.0136997699737548,56.92753863334656,0.0136997699737548
120,phase2_postprocess_sweep,dataset2_honeybee,rbf_svm,d2_rbfsvm_003__centered48_balanced__hog16_pca_hsv_lbp.joblib,outputs/models/selected_classification_model_pool/dataset2_honeybee/rbf_svm/d2_rbfsvm_003__centered48_balanced__hog16_pca_hsv_lbp.joblib,centered48_balanced,48,hog16_pca_hsv_lbp,decision_function_score_threshold,1.2,4,0.25,1.25,weighted_center,OK,per_model_per_stride_in_memory,52.73819065093994,500,49500,1321,378,2.642,0.756,0.0125617980957031,2.512359619140625e-05,185,193,116,0.4894179894179894,0.6146179401993356,0.544918998527246,0.386,0.232,250,45,0.18,0.872,0.2679167199382327,145,233,156,0.3835978835978836,0.4817275747508305,0.4270986745213549,0.466,0.312,250,45,0.18,0.872,0.3041937194401981,66,312,235,0.1746031746031746,0.2192691029900332,0.1944035346097201,0.624,0.47,250,45,0.18,0.872,0.3976574560795002,0.0125617980957031,52.750752449035645,0.0172426700592041
121,phase2_postprocess_sweep,dataset2_honeybee,rbf_svm,d2_rbfsvm_006__centered48_neg4x__hog16_hsv_lbp.joblib,outputs/models/selected_classification_model_pool/dataset2_honeybee/rbf_svm/d2_rbfsvm_006__centered48_neg4x__hog16_hsv_lbp.joblib,centered48_neg4x,48,hog16_hsv_lbp,decision_function_score_threshold,0.8,4,0.3,1.25,weighted_center,OK,per_model_per_stride_in_memory,124.48033022880554,500,49500,808,327,1.616,0.654,0.0108289718627929,2.165794372558594e-05,175,152,126,0.5351681957186545,0.5813953488372093,0.5573248407643313,0.304,0.252,250,30,0.12,0.904,0.2745027898458342,138,189,163,0.4220183486238532,0.4584717607973422,0.4394904458598726,0.378,0.326,250,30,0.12,0.904,0.3077604928518566,61,266,240,0.1865443425076452,0.2026578073089701,0.1942675159235668,0.532,0.48,250,30,0.12,0.904,0.3893049312040327,0.0108289718627929,124.49115920066832,0.0138192176818847
122,phase2_postprocess_sweep,dataset2_honeybee,random_forest,d2_rf_003__centered48_balanced__hog16_pca_hsv_lbp.joblib,outputs/models/selected_classification_model_pool/dataset2_honeybee/random_forest/d2_rf_003__centered48_balanced__hog16_pca_hsv_lbp.joblib,centered48_balanced,48,hog16_pca_hsv_lbp,predict_proba_score_threshold,0.9,4,0.2,1.25,weighted_center,OK,per_model_per_stride_in_memory,44.79318356513977,500,49500,562,184,1.124,0.368,0.0136101245880126,2.722024917602539e-05,131,53,170,0.7119565217391305,0.4352159468438538,0.5402061855670104,0.106,0.34,250,17,0.068,0.94,0.2863658880481199,109,75,192,0.592391304347826,0.362126245847176,0.4494845360824742,0.15,0.384,250,17,0.068,0.94,0.3098007903163474,47,137,254,0.2554347826086957,0.1561461794019933,0.1938144329896907,0.274,0.508,250,17,0.068,0.94,0.3899489035147956,0.0136101245880126,44.80679368972778,0.0166356563568115
123,phase2_postprocess_sweep,dataset2_honeybee,rbf_svm,d2_rbfsvm_003__centered48_balanced__hog16_pca_hsv_lbp.joblib,outputs/models/selected_classification_model_pool/dataset2_honeybee/rbf_svm/d2_rbfsvm_003__centered48_balanced__hog16_pca_hsv_lbp.joblib,centered48_balanced,48,hog16_pca_hsv_lbp,decision_function_score_threshold,1.2,4,0.3,1.25,weighted_center,OK,per_model_per_stride_in_memory,52.73819065093994,500,49500,1321,389,2.642,0.778,0.0149488449096679,2.989768981933594e-05,186,203,115,0.4781491002570694,0.6179401993355482,0.5391304347826087,0.406,0.23,250,45,0.18,0.872,0.2674898466949828,146,243,155,0.3753213367609254,0.4850498338870432,0.4231884057971014,0.486,0.31,250,45,0.18,0.872,0.3039547972186232,66,323,235,0.1696658097686375,0.2192691029900332,0.1913043478260869,0.646,0.47,250,45,0.18,0.872,0.3977789232635988,0.0149488449096679,52.75313949584961,0.0176455974578857
124,phase2_postprocess_sweep,dataset2_honeybee,random_forest,d2_rf_006__centered48_neg4x__hog16_hsv_lbp.joblib,outputs/models/selected_classification_model_pool/dataset2_honeybee/random_forest/d2_rf_006__centered48_neg4x__hog16_hsv_lbp.joblib,centered48_neg4x,48,hog16_hsv_lbp,predict_proba_score_threshold,0.6,4,0.25,1.25,weighted_center,OK,per_model_per_stride_in_memory,45.18126440048218,500,49500,1278,330,2.556,0.66,0.0059306621551513,1.1861324310302734e-05,176,154,125,0.5333333333333333,0.584717607973422,0.5578446909667194,0.308,0.25,250,38,0.152,0.884,0.276089973527604,144,186,157,0.4363636363636363,0.4784053156146179,0.456418383518225,0.372,0.314,250,38,0.152,0.884,0.3062355404051035,60,270,241,0.1818181818181818,0.1993355481727574,0.1901743264659271,0.54,0.482,250,38,0.152,0.884,0.3923595105503859,0.0059306621551513,45.18719506263733,0.0148262977600097
125,phase2_postprocess_sweep,dataset2_honeybee,random_forest,d2_rf_003__centered48_balanced__hog16_pca_hsv_lbp.joblib,outputs/models/selected_classification_model_pool/dataset2_honeybee/random_forest/d2_rf_003__centered48_balanced__hog16_pca_hsv_lbp.joblib,centered48_balanced,48,hog16_pca_hsv_lbp,predict_proba_score_threshold,0.9,4,0.25,1.25,weighted_center,OK,per_model_per_stride_in_memory,44.79318356513977,500,49500,562,198,1.124,0.396,0.0079932212829589,1.598644256591797e-05,135,63,166,0.6818181818181818,0.4485049833887043,0.5410821643286573,0.126,0.332,250,18,0.072,0.94,0.2853669850203515,112,86,189,0.5656565656565656,0.3720930232558139,0.4488977955911823,0.172,0.378,250,18,0.072,0.94,0.3090901416677707,47,151,254,0.2373737373737373,0.1561461794019933,0.188376753507014,0.302,0.508,250,18,0.072,0.94,0.3934282602146279,0.0079932212829589,44.80117678642273,0.0099925994873046
126,phase2_postprocess_sweep,dataset2_honeybee,random_forest,d2_rf_009__centered48_balanced__hog8_pca_hsv_lbp.joblib,outputs/models/selected_classification_model_pool/dataset2_honeybee/random_forest/d2_rf_009__centered48_balanced__hog8_pca_hsv_lbp.joblib,centered48_balanced,48,hog8_pca_hsv_lbp,predict_proba_score_threshold,0.8,4,0.25,1.25,weighted_center,OK,per_model_per_stride_in_memory,56.9138388633728,500,49500,1221,344,2.442,0.688,0.0131638050079345,2.632761001586914e-05,172,172,129,0.5,0.5714285714285714,0.5333333333333333,0.344,0.258,250,45,0.18,0.864,0.2734861264166726,141,203,160,0.4098837209302325,0.4684385382059801,0.4372093023255814,0.406,0.32,250,45,0.18,0.864,0.3048406024210361,60,284,241,0.1744186046511628,0.1993355481727574,0.1860465116279069,0.568,0.482,250,45,0.18,0.864,0.3938345515092319,0.0131638050079345,56.92700266838074,0.0208473205566406
127,phase2_postprocess_sweep,dataset2_honeybee,random_forest,d2_rf_003__centered48_balanced__hog16_pca_hsv_lbp.joblib,outputs/models/selected_classification_model_pool/dataset2_honeybee/random_forest/d2_rf_003__centered48_balanced__hog16_pca_hsv_lbp.joblib,centered48_balanced,48,hog16_pca_hsv_lbp,predict_proba_score_threshold,0.9,4,0.3,1.25,weighted_center,OK,per_model_per_stride_in_memory,44.79318356513977,500,49500,562,206,1.124,0.412,0.0082967281341552,1.6593456268310547e-05,137,69,164,0.6650485436893204,0.4551495016611295,0.5404339250493098,0.138,0.328,250,18,0.072,0.94,0.2830933849960007,112,94,189,0.5436893203883495,0.3720930232558139,0.4418145956607495,0.188,0.378,250,18,0.072,0.94,0.3092191857171731,47,159,254,0.2281553398058252,0.1561461794019933,0.185404339250493,0.318,0.508,250,18,0.072,0.94,0.3935855871392361,0.0082967281341552,44.801480293273926,0.0102977752685546
128,phase2_postprocess_sweep,dataset2_honeybee,random_forest,d2_rf_006__centered48_neg4x__hog16_hsv_lbp.joblib,outputs/models/selected_classification_model_pool/dataset2_honeybee/random_forest/d2_rf_006__centered48_neg4x__hog16_hsv_lbp.joblib,centered48_neg4x,48,hog16_hsv_lbp,predict_proba_score_threshold,0.6,4,0.3,1.25,weighted_center,OK,per_model_per_stride_in_memory,45.18126440048218,500,49500,1278,347,2.556,0.694,0.0161993503570556,3.2398700714111325e-05,181,166,120,0.521613832853026,0.6013289036544851,0.558641975308642,0.332,0.24,250,38,0.152,0.884,0.2742367174990368,148,199,153,0.4265129682997118,0.4916943521594684,0.4567901234567901,0.398,0.306,250,38,0.152,0.884,0.3047551729702937,60,287,241,0.1729106628242075,0.1993355481727574,0.1851851851851851,0.574,0.482,250,38,0.152,0.884,0.3917763865624169,0.0161993503570556,45.19746375083923,0.0192105770111084
129,phase2_postprocess_sweep,dataset2_honeybee,random_forest,d2_rf_009__centered48_balanced__hog8_pca_hsv_lbp.joblib,outputs/models/selected_classification_model_pool/dataset2_honeybee/random_forest/d2_rf_009__centered48_balanced__hog8_pca_hsv_lbp.joblib,centered48_balanced,48,hog8_pca_hsv_lbp,predict_proba_score_threshold,0.8,4,0.3,1.25,weighted_center,OK,per_model_per_stride_in_memory,56.9138388633728,500,49500,1221,370,2.442,0.74,0.0138180255889892,2.763605117797852e-05,175,195,126,0.4729729729729729,0.5813953488372093,0.5216095380029806,0.39,0.252,250,46,0.184,0.864,0.2727700076390976,144,226,157,0.3891891891891892,0.4784053156146179,0.4292101341281669,0.452,0.314,250,46,0.184,0.864,0.3035550547606046,60,310,241,0.1621621621621621,0.1993355481727574,0.1788375558867362,0.62,0.482,250,46,0.184,0.864,0.3947910865760999,0.0138180255889892,56.92765688896179,0.0149347782135009
130,phase2_postprocess_sweep,dataset2_honeybee,rbf_svm,d2_rbfsvm_009__centered48_balanced__hog8_pca_hsv_lbp.joblib,outputs/models/selected_classification_model_pool/dataset2_honeybee/rbf_svm/d2_rbfsvm_009__centered48_balanced__hog8_pca_hsv_lbp.joblib,centered48_balanced,48,hog8_pca_hsv_lbp,decision_function_score_threshold,0.9,4,0.2,1.25,weighted_center,OK,per_model_per_stride_in_memory,124.80395030975342,500,49500,1526,392,3.052,0.784,0.0765604972839355,0.0001531209945678,188,204,113,0.4795918367346938,0.6245847176079734,0.5425685425685426,0.408,0.226,250,56,0.224,0.832,0.2700601719872118,151,241,150,0.3852040816326531,0.5016611295681063,0.4357864357864358,0.482,0.3,250,56,0.224,0.832,0.2990334811301892,61,331,240,0.1556122448979592,0.2026578073089701,0.176046176046176,0.662,0.48,250,56,0.224,0.832,0.387827106308557,0.0765604972839355,124.88051080703735,0.0801272392272949
131,phase2_postprocess_sweep,dataset2_honeybee,linear_svm,d2_linsvm_024__centered48_neg4x__hog16_pca_hsv_lbp.joblib,outputs/models/selected_classification_model_pool/dataset2_honeybee/linear_svm/d2_linsvm_024__centered48_neg4x__hog16_pca_hsv_lbp.joblib,centered48_neg4x,48,hog16_pca_hsv_lbp,score_threshold,0.4,4,0.2,1.25,weighted_center,OK,per_model_per_stride_in_memory,35.91278648376465,500,49500,1147,257,2.294,0.514,0.0104432106018066,2.088642120361328e-05,145,112,156,0.5642023346303502,0.4817275747508305,0.5197132616487455,0.224,0.312,250,41,0.164,0.88,0.2764885067480867,114,143,187,0.4435797665369649,0.3787375415282392,0.4086021505376344,0.286,0.374,250,41,0.164,0.88,0.3091069035906512,48,209,253,0.1867704280155642,0.1594684385382059,0.1720430107526881,0.418,0.506,250,41,0.164,0.88,0.3938919930892678,0.0104432106018066,35.923229694366455,0.0139753818511962
132,phase2_postprocess_sweep,dataset2_honeybee,linear_svm,d2_linsvm_024__centered48_neg4x__hog16_pca_hsv_lbp.joblib,outputs/models/selected_classification_model_pool/dataset2_honeybee/linear_svm/d2_linsvm_024__centered48_neg4x__hog16_pca_hsv_lbp.joblib,centered48_neg4x,48,hog16_pca_hsv_lbp,score_threshold,0.4,4,0.25,1.25,weighted_center,OK,per_model_per_stride_in_memory,35.91278648376465,500,49500,1147,301,2.294,0.602,0.0098741054534912,1.974821090698242e-05,149,152,152,0.4950166112956811,0.4950166112956811,0.4950166112956811,0.304,0.304,250,47,0.188,0.88,0.2759384099113494,119,182,182,0.3953488372093023,0.3953488372093023,0.3953488372093023,0.364,0.364,250,47,0.188,0.88,0.3076067178435572,51,250,250,0.1694352159468438,0.1694352159468438,0.1694352159468438,0.5,0.5,250,47,0.188,0.88,0.3876531329967399,0.0098741054534912,35.92266058921814,0.0098741054534912
